habitable_surface,bedrooms_count,post_code,num_facade,target
155.0,3.0,7190,4.0,220000.0
190.0,3.0,7860,3.0,155000.0
234.0,3.0,4030,2.0,247000.0
180.0,3.0,7321,3.0,130000.0
130.0,3.0,8610,3.0,440000.0
170.0,2.0,8560,3.0,275000.0
358.0,5.0,1970,3.0,895000.0
150.0,4.0,1653,3.0,409000.0
115.0,2.0,4400,2.0,99000.0
169.0,3.0,2840,3.0,249000.0
77.0,2.0,4610,3.0,229000.0
77.0,2.0,4610,3.0,229000.0
100.0,2.0,7350,2.0,85000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
358.0,5.0,1970,3.0,895000.0
241.0,3.0,9750,4.0,499000.0
155.0,3.0,7190,4.0,220000.0
152.0,3.0,9860,4.0,490000.0
280.0,4.0,2820,4.0,695000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
225.0,5.0,4801,4.0,488000.0
113.0,2.0,9300,2.0,243000.0
198.0,5.0,9470,2.0,295000.0
358.0,5.0,1970,3.0,895000.0
104.0,2.0,2250,2.0,224000.0
113.0,2.0,2880,2.0,230000.0
173.0,3.0,4020,3.0,315000.0
233.0,3.0,9320,3.0,449000.0
173.0,3.0,1760,3.0,360000.0
180.0,3.0,7760,4.0,395000.0
194.0,3.0,4420,4.0,430000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
280.0,5.0,1150,4.0,1290000.0
93.0,3.0,5500,2.0,145000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
129.0,2.0,1790,4.0,335000.0
155.0,3.0,1860,4.0,550000.0
139.0,4.0,4800,4.0,110000.0
197.0,3.0,9620,3.0,299000.0
139.0,3.0,5100,4.0,429000.0
182.0,3.0,4000,3.0,225000.0
150.0,3.0,8710,3.0,225000.0
358.0,5.0,1970,3.0,895000.0
229.0,5.0,6042,2.0,199000.0
175.0,4.0,6200,4.0,135000.0
183.0,4.0,4610,3.0,135000.0
187.0,3.0,1300,4.0,690000.0
116.0,3.0,1495,2.0,249999.0
155.0,3.0,7190,4.0,220000.0
187.0,3.0,1300,4.0,690000.0
113.0,3.0,8680,3.0,119000.0
201.0,4.0,9050,2.0,529000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
167.0,3.0,6927,3.0,250000.0
210.0,4.0,3070,3.0,435000.0
356.0,4.0,4317,4.0,648000.0
150.0,5.0,2000,2.0,375000.0
100.0,2.0,2830,2.0,259000.0
254.0,3.0,8750,4.0,639000.0
173.0,3.0,4020,3.0,315000.0
180.0,4.0,2950,3.0,459000.0
184.0,3.0,1850,4.0,449000.0
200.0,4.0,3078,2.0,525000.0
147.0,3.0,9300,2.0,375000.0
100.0,3.0,9340,2.0,159000.0
180.0,3.0,3520,4.0,279000.0
224.0,4.0,9570,3.0,329000.0
113.0,3.0,8500,2.0,135000.0
358.0,5.0,1970,3.0,895000.0
170.0,3.0,7971,2.0,135000.0
276.0,3.0,9910,2.0,349900.0
100.0,2.0,6224,3.0,280000.0
143.0,3.0,2222,3.0,349000.0
164.0,3.0,3960,3.0,257500.0
200.0,3.0,1150,3.0,895000.0
124.0,3.0,1330,4.0,345000.0
140.0,3.0,2812,3.0,385000.0
132.0,2.0,7110,2.0,165000.0
134.0,3.0,9300,2.0,172000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
148.0,4.0,1040,2.0,360000.0
150.0,4.0,1420,3.0,240000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
358.0,5.0,1970,3.0,895000.0
200.0,3.0,6200,2.0,184999.0
174.0,3.0,2270,2.0,299000.0
358.0,5.0,1970,3.0,895000.0
162.0,3.0,1150,2.0,650000.0
200.0,4.0,9420,3.0,419000.0
180.0,4.0,5100,4.0,329000.0
200.0,4.0,1050,2.0,595000.0
170.0,3.0,1500,2.0,519000.0
324.0,5.0,6040,2.0,350000.0
183.0,4.0,4610,3.0,135000.0
91.0,2.0,9500,2.0,125000.0
154.0,3.0,3940,4.0,234000.0
110.0,3.0,4550,4.0,279000.0
170.0,3.0,2650,3.0,715000.0
255.0,4.0,9900,2.0,409000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
190.0,4.0,1755,4.0,369000.0
150.0,3.0,1150,3.0,775000.0
284.0,5.0,8791,4.0,465000.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
358.0,5.0,1970,3.0,895000.0
180.0,5.0,1180,2.0,599000.0
173.0,3.0,4020,3.0,315000.0
165.0,2.0,3200,4.0,235000.0
183.0,4.0,4610,3.0,135000.0
138.0,2.0,4910,3.0,229000.0
358.0,5.0,1970,3.0,895000.0
200.0,3.0,2230,2.0,335000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
73.0,2.0,6997,4.0,179000.0
175.0,3.0,2550,2.0,399900.0
358.0,5.0,1970,3.0,895000.0
202.0,5.0,6210,4.0,500000.0
140.0,3.0,5620,3.0,120000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
350.0,5.0,7350,4.0,500000.0
115.0,5.0,6791,3.0,260000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
77.0,2.0,4610,3.0,229000.0
175.0,3.0,9140,2.0,289000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
180.0,3.0,2840,2.0,395000.0
130.0,3.0,5060,3.0,315000.0
113.0,3.0,1390,3.0,230000.0
183.0,4.0,4610,3.0,135000.0
148.0,4.0,4840,3.0,405200.0
154.0,3.0,2100,2.0,348000.0
200.0,4.0,1090,2.0,849000.0
240.0,4.0,4540,2.0,250000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
139.0,3.0,2630,2.0,369000.0
183.0,4.0,4610,3.0,135000.0
175.0,4.0,9300,2.0,299000.0
245.0,4.0,1315,4.0,290000.0
155.0,3.0,7190,4.0,220000.0
130.0,3.0,4400,2.0,259900.0
124.0,3.0,1800,3.0,400000.0
100.0,2.0,2000,2.0,365000.0
358.0,5.0,1970,3.0,895000.0
214.0,3.0,3110,4.0,280000.0
99.0,3.0,2140,2.0,259000.0
350.0,3.0,5100,4.0,480000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
107.0,3.0,1150,3.0,475000.0
300.0,5.0,1410,4.0,940000.0
143.0,3.0,6661,4.0,450000.0
156.0,2.0,4870,4.0,189000.0
155.0,3.0,7190,4.0,220000.0
100.0,2.0,6224,3.0,280000.0
150.0,2.0,2150,2.0,435000.0
77.0,2.0,4610,3.0,229000.0
107.0,3.0,1150,3.0,475000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
235.0,4.0,3910,4.0,695000.0
150.0,2.0,2000,2.0,689000.0
179.0,3.0,1820,3.0,375000.0
84.0,3.0,2800,2.0,135000.0
224.0,4.0,9570,3.0,329000.0
155.0,3.0,7190,4.0,220000.0
280.0,5.0,5080,4.0,495000.0
128.0,2.0,2830,2.0,295000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
224.0,3.0,7140,4.0,250000.0
164.0,3.0,1070,2.0,325000.0
200.0,4.0,1932,3.0,695000.0
287.0,4.0,9400,2.0,298000.0
229.0,4.0,1020,2.0,465000.0
100.0,2.0,6224,3.0,280000.0
130.0,4.0,4540,3.0,235000.0
358.0,5.0,1970,3.0,895000.0
169.0,3.0,7340,2.0,210000.0
108.0,2.0,7340,2.0,115000.0
115.0,3.0,1300,2.0,225000.0
195.0,3.0,2460,3.0,298000.0
173.0,3.0,4020,3.0,315000.0
80.0,4.0,2830,2.0,295000.0
155.0,3.0,7190,4.0,220000.0
191.0,4.0,9160,3.0,319000.0
166.0,4.0,5580,4.0,280000.0
155.0,3.0,7190,4.0,220000.0
202.0,4.0,6762,2.0,115000.0
330.0,5.0,9220,3.0,475000.0
183.0,4.0,4610,3.0,135000.0
180.0,3.0,4121,4.0,325000.0
77.0,2.0,4610,3.0,229000.0
188.0,3.0,2340,4.0,409000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
225.0,3.0,4032,3.0,495000.0
295.0,5.0,1410,4.0,695000.0
113.0,2.0,6031,2.0,152000.0
145.0,3.0,2830,2.0,349000.0
100.0,2.0,6224,3.0,280000.0
220.0,4.0,6800,4.0,315000.0
181.0,5.0,6061,2.0,139999.0
356.0,3.0,1770,2.0,399000.0
77.0,2.0,4610,3.0,229000.0
129.0,3.0,4500,3.0,249000.0
165.0,5.0,1040,2.0,395000.0
167.0,5.0,1760,4.0,395000.0
340.0,3.0,9880,4.0,650000.0
300.0,4.0,6110,4.0,450000.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
247.0,4.0,9185,4.0,344000.0
173.0,3.0,4020,3.0,315000.0
137.0,3.0,2850,3.0,299000.0
192.0,5.0,5020,4.0,369000.0
260.0,3.0,2400,4.0,765000.0
122.0,3.0,2500,2.0,215000.0
173.0,3.0,4020,3.0,315000.0
120.0,3.0,1460,4.0,285000.0
237.0,4.0,1301,4.0,475000.0
146.0,2.0,9000,2.0,370000.0
160.0,2.0,9100,2.0,279000.0
107.0,3.0,1150,3.0,475000.0
305.0,3.0,1502,2.0,680000.0
208.0,2.0,9030,3.0,370000.0
239.0,3.0,9700,3.0,375000.0
173.0,3.0,4020,3.0,315000.0
116.0,3.0,2570,2.0,249000.0
285.0,4.0,1080,2.0,575000.0
145.0,2.0,9230,2.0,225000.0
150.0,3.0,1300,4.0,445000.0
240.0,5.0,4800,2.0,199000.0
199.0,5.0,3470,4.0,399000.0
180.0,4.0,1420,4.0,635000.0
155.0,3.0,7190,4.0,220000.0
178.0,4.0,1980,3.0,340000.0
140.0,3.0,4540,3.0,239000.0
220.0,4.0,3150,4.0,689000.0
173.0,3.0,4020,3.0,315000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
185.0,3.0,2650,2.0,479000.0
173.0,3.0,4020,3.0,315000.0
237.0,3.0,2840,3.0,675000.0
100.0,2.0,6224,3.0,280000.0
130.0,3.0,4430,2.0,269000.0
140.0,3.0,7950,4.0,275000.0
108.0,2.0,5060,4.0,299999.0
107.0,3.0,1150,3.0,475000.0
140.0,2.0,6001,3.0,224000.0
358.0,5.0,1970,3.0,895000.0
245.0,3.0,1840,3.0,375000.0
189.0,4.0,9120,3.0,319000.0
228.0,3.0,9400,4.0,488000.0
144.0,3.0,7600,3.0,160000.0
160.0,3.0,1400,3.0,493000.0
242.0,5.0,2610,2.0,639000.0
154.0,3.0,3680,3.0,280000.0
193.0,3.0,6590,4.0,285000.0
103.0,2.0,9070,2.0,229500.0
128.0,3.0,5660,2.0,160000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
280.0,3.0,9770,3.0,495000.0
265.0,5.0,1190,2.0,559000.0
155.0,3.0,7190,4.0,220000.0
162.0,3.0,8300,2.0,1250000.0
173.0,3.0,4020,3.0,315000.0
107.0,3.0,1150,3.0,475000.0
157.0,3.0,7300,2.0,165000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
170.0,3.0,9470,3.0,439000.0
150.0,3.0,1180,2.0,535000.0
150.0,4.0,6200,2.0,140000.0
155.0,3.0,7190,4.0,220000.0
180.0,3.0,5000,2.0,315000.0
120.0,2.0,1390,4.0,475000.0
358.0,5.0,1970,3.0,895000.0
321.0,3.0,7800,2.0,415000.0
173.0,3.0,4020,3.0,315000.0
135.0,4.0,9000,2.0,359000.0
400.0,4.0,4633,4.0,395000.0
210.0,2.0,9660,1.0,115000.0
173.0,3.0,4020,3.0,315000.0
120.0,3.0,1420,2.0,315000.0
173.0,3.0,4020,3.0,315000.0
140.0,2.0,1140,2.0,275000.0
155.0,3.0,7190,4.0,220000.0
144.0,4.0,5030,4.0,399000.0
183.0,4.0,4610,3.0,135000.0
170.0,3.0,2940,3.0,385000.0
362.0,4.0,2980,4.0,619500.0
170.0,3.0,9320,3.0,395000.0
385.0,4.0,1410,3.0,745000.0
164.0,3.0,9940,3.0,349000.0
150.0,3.0,1150,3.0,825000.0
107.0,3.0,1150,3.0,475000.0
173.0,3.0,4020,3.0,315000.0
60.0,2.0,7050,4.0,160000.0
195.0,4.0,2490,4.0,339000.0
269.0,3.0,6950,4.0,249000.0
175.0,3.0,4470,3.0,350000.0
120.0,3.0,9040,2.0,289000.0
219.0,5.0,9160,2.0,275000.0
135.0,2.0,4032,3.0,94000.0
165.0,4.0,9660,3.0,279000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,1300,4.0,335000.0
152.0,2.0,6747,3.0,315000.0
140.0,3.0,9700,2.0,199000.0
179.0,4.0,1850,2.0,349000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
303.0,5.0,9500,2.0,249000.0
280.0,2.0,4342,4.0,899000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
115.0,2.0,9340,3.0,195000.0
135.0,3.0,1800,2.0,385000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
164.0,3.0,4800,2.0,367093.0
198.0,3.0,9300,2.0,315000.0
345.0,5.0,2000,2.0,649000.0
300.0,5.0,1421,4.0,650000.0
179.0,3.0,9870,4.0,382750.0
170.0,3.0,1390,3.0,395000.0
290.0,3.0,3990,4.0,595000.0
130.0,2.0,4000,2.0,195000.0
155.0,3.0,7190,4.0,220000.0
197.0,2.0,2220,2.0,419000.0
189.0,4.0,2180,2.0,310000.0
225.0,3.0,1400,2.0,300000.0
190.0,4.0,1850,4.0,430000.0
285.0,3.0,9400,3.0,209000.0
147.0,3.0,5380,4.0,375000.0
190.0,3.0,3090,4.0,369000.0
194.0,5.0,4980,4.0,495000.0
77.0,2.0,4610,3.0,229000.0
116.0,2.0,1480,3.0,310000.0
183.0,4.0,4610,3.0,135000.0
228.0,3.0,9070,4.0,645000.0
150.0,3.0,4031,2.0,195000.0
173.0,3.0,4020,3.0,315000.0
101.0,4.0,6560,2.0,79000.0
120.0,3.0,1315,3.0,195000.0
120.0,2.0,7134,2.0,130000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
144.0,3.0,4550,4.0,115000.0
107.0,3.0,1150,3.0,475000.0
74.0,2.0,7090,4.0,150000.0
195.0,4.0,7340,4.0,410000.0
90.0,3.0,7602,2.0,150000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
167.0,4.0,1020,2.0,525000.0
212.0,5.0,6750,3.0,155000.0
170.0,2.0,2380,4.0,359000.0
362.0,5.0,1360,2.0,575000.0
183.0,4.0,4610,3.0,135000.0
300.0,3.0,9550,4.0,795000.0
114.0,2.0,5350,4.0,100000.0
107.0,3.0,1150,3.0,475000.0
370.0,4.0,2920,4.0,1285000.0
183.0,3.0,4860,2.0,165000.0
305.0,5.0,1640,2.0,650000.0
80.0,2.0,2830,2.0,199000.0
125.0,2.0,1730,3.0,285000.0
185.0,4.0,4570,4.0,329000.0
208.0,3.0,3201,4.0,160000.0
212.0,3.0,9300,2.0,399000.0
189.0,3.0,3300,3.0,389000.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
158.0,4.0,9150,3.0,190000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
198.0,4.0,2030,4.0,597000.0
160.0,5.0,1420,4.0,645000.0
173.0,3.0,4020,3.0,315000.0
233.0,5.0,1180,3.0,995000.0
185.0,3.0,3271,3.0,285000.0
100.0,2.0,6224,3.0,280000.0
250.0,4.0,1400,3.0,600000.0
358.0,5.0,1970,3.0,895000.0
150.0,3.0,2930,4.0,275000.0
217.0,3.0,9700,4.0,695000.0
235.0,4.0,1050,2.0,1050000.0
336.0,5.0,1083,2.0,845000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
160.0,4.0,1404,4.0,600000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
108.0,4.0,7110,4.0,195000.0
191.0,2.0,4020,3.0,199000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
110.0,2.0,1325,4.0,350000.0
150.0,2.0,7181,3.0,199000.0
131.0,3.0,6180,2.0,145000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
125.0,3.0,2180,2.0,279000.0
226.0,3.0,7012,2.0,165000.0
230.0,5.0,4000,3.0,558134.0
173.0,3.0,4020,3.0,315000.0
180.0,4.0,9520,4.0,319000.0
100.0,2.0,6224,3.0,280000.0
178.0,4.0,1390,4.0,460000.0
165.0,4.0,3090,4.0,495000.0
100.0,2.0,6224,3.0,280000.0
136.0,5.0,6940,4.0,500000.0
90.0,3.0,6250,4.0,125000.0
150.0,3.0,4540,2.0,165000.0
108.0,3.0,2800,2.0,239000.0
152.0,3.0,4700,3.0,369000.0
173.0,3.0,4020,3.0,315000.0
133.0,2.0,9500,3.0,249000.0
130.0,3.0,9280,2.0,250000.0
334.0,5.0,3940,4.0,325000.0
210.0,3.0,7100,2.0,260000.0
155.0,3.0,7190,4.0,220000.0
77.0,2.0,4610,3.0,229000.0
240.0,4.0,1310,3.0,370000.0
133.0,3.0,1420,2.0,285000.0
171.0,4.0,4000,2.0,149000.0
102.0,3.0,6060,2.0,249000.0
48.0,2.0,2230,4.0,95000.0
162.0,3.0,3070,3.0,265000.0
168.0,3.0,9300,2.0,249500.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
210.0,4.0,5361,3.0,485000.0
358.0,5.0,1970,3.0,895000.0
278.0,5.0,2000,2.0,1295000.0
107.0,3.0,1150,3.0,475000.0
88.0,2.0,4100,2.0,79000.0
316.0,4.0,5600,4.0,450000.0
100.0,2.0,6224,3.0,280000.0
140.0,3.0,8540,3.0,323756.0
192.0,4.0,5570,2.0,230000.0
210.0,4.0,6000,2.0,449900.0
140.0,4.0,4350,4.0,400000.0
128.0,4.0,9500,3.0,198000.0
100.0,3.0,7322,4.0,295000.0
106.0,2.0,6180,2.0,130000.0
190.0,3.0,6200,3.0,175000.0
240.0,4.0,1180,3.0,695000.0
145.0,3.0,4530,4.0,335000.0
173.0,3.0,4020,3.0,315000.0
156.0,3.0,6747,3.0,300000.0
390.0,5.0,1070,3.0,598000.0
110.0,2.0,1367,3.0,199000.0
155.0,4.0,4280,4.0,380000.0
270.0,3.0,6183,2.0,155000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
190.0,3.0,1050,4.0,782500.0
81.0,4.0,9500,2.0,89000.0
215.0,4.0,1702,3.0,569000.0
154.0,3.0,1853,3.0,448000.0
155.0,3.0,7190,4.0,220000.0
143.0,3.0,1860,3.0,395000.0
220.0,4.0,1000,2.0,425000.0
183.0,4.0,4610,3.0,135000.0
361.0,3.0,3550,3.0,215000.0
165.0,4.0,3012,3.0,396000.0
107.0,3.0,1150,3.0,475000.0
173.0,3.0,4020,3.0,315000.0
275.0,4.0,1332,4.0,925000.0
150.0,3.0,1332,4.0,425000.0
292.0,2.0,9690,4.0,524000.0
165.0,4.0,2300,2.0,295000.0
110.0,3.0,4260,4.0,135000.0
189.0,5.0,4830,3.0,188000.0
100.0,2.0,6224,3.0,280000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
160.0,3.0,3300,2.0,279000.0
246.0,5.0,5300,4.0,279000.0
136.0,2.0,7033,2.0,140000.0
107.0,3.0,1150,3.0,475000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
358.0,5.0,1970,3.0,895000.0
140.0,5.0,6800,4.0,319000.0
140.0,3.0,3960,4.0,279000.0
285.0,4.0,1702,4.0,680000.0
244.0,5.0,4970,4.0,365000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
90.0,2.0,7301,2.0,75000.0
160.0,3.0,6567,2.0,139999.0
358.0,5.0,1970,3.0,895000.0
156.0,3.0,2180,2.0,289500.0
205.0,3.0,4121,4.0,429000.0
92.0,2.0,6020,4.0,144000.0
187.0,3.0,1300,4.0,690000.0
100.0,3.0,6224,3.0,180000.0
153.0,3.0,3800,4.0,319000.0
190.0,3.0,1420,4.0,550000.0
100.0,2.0,6224,3.0,280000.0
162.0,4.0,4870,3.0,219000.0
173.0,3.0,4020,3.0,315000.0
191.0,4.0,1210,2.0,495000.0
140.0,3.0,7334,4.0,325000.0
77.0,2.0,4610,3.0,229000.0
100.0,3.0,3090,4.0,399000.0
130.0,3.0,2550,2.0,299500.0
173.0,3.0,4020,3.0,315000.0
113.0,2.0,9160,2.0,289000.0
183.0,4.0,4610,3.0,135000.0
118.0,4.0,4860,2.0,117500.0
255.0,4.0,3090,3.0,380000.0
345.0,4.0,7800,4.0,650000.0
215.0,4.0,1300,4.0,399000.0
110.0,2.0,6180,3.0,199000.0
358.0,5.0,1970,3.0,895000.0
100.0,3.0,4100,3.0,169500.0
137.0,3.0,7080,2.0,169000.0
290.0,3.0,4500,4.0,289000.0
176.0,3.0,2470,3.0,375000.0
61.0,2.0,7370,2.0,90000.0
253.0,3.0,4821,3.0,390000.0
175.0,3.0,9550,2.0,269000.0
300.0,3.0,6224,4.0,430000.0
195.0,5.0,4870,4.0,350000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
140.0,3.0,1820,4.0,415000.0
145.0,4.0,1790,3.0,315000.0
301.0,4.0,2930,4.0,1045000.0
263.0,4.0,6142,4.0,339999.0
107.0,3.0,1150,3.0,475000.0
273.0,5.0,6230,4.0,439000.0
77.0,2.0,4610,3.0,229000.0
77.0,2.0,4610,3.0,229000.0
155.0,3.0,7190,4.0,220000.0
98.0,2.0,5070,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
237.0,4.0,5100,3.0,359000.0
197.0,4.0,9230,4.0,545000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
190.0,2.0,3500,4.0,449000.0
183.0,4.0,4610,3.0,135000.0
180.0,3.0,8540,4.0,369000.0
100.0,2.0,6224,3.0,280000.0
180.0,3.0,7890,4.0,625000.0
162.0,3.0,2400,4.0,160000.0
180.0,4.0,8560,2.0,245000.0
110.0,3.0,4140,4.0,259000.0
303.0,5.0,6750,3.0,480000.0
129.0,2.0,2845,2.0,279000.0
120.0,2.0,6250,3.0,190000.0
290.0,5.0,1410,4.0,895000.0
352.0,3.0,9400,4.0,435000.0
173.0,3.0,4020,3.0,315000.0
174.0,3.0,9620,2.0,278000.0
250.0,5.0,6698,4.0,650000.0
240.0,4.0,1090,2.0,565000.0
185.0,4.0,9470,3.0,399000.0
100.0,2.0,6224,3.0,280000.0
135.0,3.0,1790,4.0,410000.0
358.0,5.0,1970,3.0,895000.0
181.0,4.0,5020,4.0,429000.0
162.0,3.0,7370,2.0,175000.0
130.0,3.0,1160,2.0,695000.0
378.0,4.0,3020,4.0,875000.0
91.0,2.0,5100,3.0,249000.0
187.0,4.0,1700,4.0,285000.0
320.0,4.0,1790,3.0,439000.0
100.0,2.0,6224,3.0,280000.0
153.0,2.0,7100,3.0,172500.0
180.0,3.0,1652,4.0,545000.0
77.0,2.0,4610,3.0,229000.0
173.0,3.0,4020,3.0,315000.0
215.0,4.0,4360,3.0,225000.0
107.0,3.0,1150,3.0,475000.0
140.0,3.0,4020,3.0,395000.0
155.0,3.0,7190,4.0,220000.0
133.0,2.0,3500,2.0,325000.0
173.0,3.0,4020,3.0,315000.0
127.0,2.0,4032,2.0,185000.0
72.0,2.0,9300,2.0,239000.0
150.0,2.0,3500,3.0,180000.0
210.0,4.0,6238,4.0,150000.0
135.0,2.0,3270,2.0,315000.0
240.0,5.0,1000,2.0,795000.0
110.0,2.0,6224,2.0,165000.0
183.0,4.0,4610,3.0,135000.0
107.0,3.0,1150,3.0,475000.0
200.0,4.0,3110,4.0,539000.0
82.0,2.0,6780,4.0,320000.0
100.0,2.0,5031,3.0,230000.0
155.0,3.0,7190,4.0,220000.0
224.0,5.0,2320,4.0,575000.0
240.0,5.0,2500,2.0,499000.0
200.0,3.0,2230,2.0,335000.0
183.0,4.0,4610,3.0,135000.0
137.0,3.0,4020,2.0,400000.0
77.0,2.0,4610,3.0,229000.0
355.0,4.0,3020,4.0,845000.0
77.0,2.0,4610,3.0,229000.0
170.0,3.0,1315,4.0,385000.0
173.0,3.0,4020,3.0,315000.0
77.0,2.0,4610,3.0,229000.0
154.0,2.0,1790,4.0,290000.0
97.0,3.0,9700,2.0,272000.0
250.0,4.0,1200,2.0,675000.0
183.0,4.0,9000,2.0,494000.0
100.0,2.0,4340,3.0,175000.0
165.0,3.0,2660,4.0,379000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
280.0,4.0,7972,4.0,350000.0
155.0,3.0,7190,4.0,220000.0
77.0,2.0,4610,3.0,229000.0
107.0,2.0,6182,2.0,125000.0
224.0,3.0,3220,4.0,545000.0
309.0,5.0,7000,4.0,450000.0
127.0,2.0,1650,3.0,390000.0
160.0,4.0,1020,3.0,335000.0
358.0,5.0,1970,3.0,895000.0
118.0,2.0,4040,2.0,219000.0
186.0,4.0,1070,2.0,489000.0
175.0,3.0,6250,3.0,189000.0
313.0,4.0,3390,4.0,485000.0
140.0,3.0,6210,4.0,325000.0
107.0,3.0,1150,3.0,475000.0
175.0,4.0,5680,3.0,159000.0
240.0,5.0,3150,3.0,569000.0
168.0,4.0,9450,2.0,240000.0
185.0,4.0,1170,2.0,595000.0
159.0,5.0,6280,2.0,169000.0
237.0,3.0,9100,3.0,405000.0
358.0,5.0,1970,3.0,895000.0
318.0,3.0,1850,2.0,625000.0
156.0,3.0,9300,3.0,395000.0
143.0,3.0,2200,3.0,269000.0
150.0,3.0,9160,3.0,189000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
344.0,4.0,1050,2.0,799000.0
168.0,4.0,5501,4.0,595000.0
155.0,3.0,7190,4.0,220000.0
202.0,5.0,2800,2.0,495000.0
107.0,3.0,1150,3.0,475000.0
77.0,2.0,4610,3.0,229000.0
200.0,4.0,1410,4.0,775000.0
134.0,3.0,3470,4.0,85000.0
173.0,3.0,4020,3.0,315000.0
173.0,3.0,4020,3.0,315000.0
195.0,3.0,4280,3.0,310000.0
173.0,3.0,4020,3.0,315000.0
244.0,5.0,4520,4.0,499000.0
155.0,3.0,7190,4.0,220000.0
111.0,3.0,4800,2.0,160000.0
270.0,4.0,4300,4.0,365000.0
110.0,3.0,7300,2.0,169000.0
175.0,4.0,2300,2.0,279000.0
183.0,4.0,4610,3.0,135000.0
300.0,4.0,7850,4.0,740000.0
90.0,3.0,4420,2.0,199000.0
183.0,4.0,4610,3.0,135000.0
178.0,3.0,6700,4.0,450000.0
358.0,5.0,1970,3.0,895000.0
